finance_id,month_key,product_key,retailer_key,units_sold,list_price_eur,cogs_per_unit_eur,excise_duty_per_unit_eur,gross_revenue_eur,trade_investment_eur,off_invoice_spend_eur,on_invoice_spend_eur,excise_duty_total_eur,logistics_cost_eur,net_revenue_eur,gross_margin_eur,gross_margin_pct
10905,202309,1032,105,3293,2.043,0.991,0.04,6282.23,656.15,362.8,293.35,131.72,270.54,5494.36,1961.31,31.22
10906,202309,1032,106,3219,2.064,0.965,0.04,6380.92,983.17,568.12,415.05,128.76,227.75,5268.99,1935.84,30.34
10907,202309,1032,108,2589,2.069,0.696,0.04,5036.35,856.13,571.82,284.31,103.56,154.92,4076.66,2119.3,42.08
10908,202309,1032,110,12543,2.082,0.946,0.04,24341.83,5189.59,3678.78,1510.81,501.72,1039.3,18650.52,5743.89,23.6
10909,202309,1033,100,2683,1.07,0.499,0.02,2460.19,290.51,208.52,81.99,53.66,214.58,2116.02,562.08,22.85
10910,202309,1033,101,3398,0.988,0.406,0.02,3124.5,658.46,335.19,323.27,67.96,283.39,2398.08,734.55,23.51
10911,202309,1033,102,2279,0.979,0.372,0.02,2214.91,417.67,225.76,191.91,45.58,184.31,1751.66,718.57,32.44
10912,202309,1033,103,2220,1.06,0.486,0.02,2125.65,454.61,345.99,108.62,44.4,93.94,1626.64,454.05,21.36
10913,202309,1033,105,3208,1.065,0.502,0.02,3036.11,609.89,460.88,149.01,64.16,243.61,2362.06,507.72,16.72
10914,202309,1033,108,3711,1.036,0.5,0.02,3488.36,420.25,254.31,165.94,74.22,166.09,2993.89,972.21,27.87
10915,202309,1033,110,12253,1.036,0.459,0.02,11452.74,1552.74,802.72,750.01,245.06,639.87,9654.94,3389.2,29.59
10916,202309,1034,102,4598,2.774,1.019,0.04,11536.76,1639.03,1050.09,588.94,183.92,406.97,9713.81,4622.56,40.07
10917,202309,1034,103,2949,2.797,1.134,0.04,7621.95,1013.43,645.85,367.58,117.96,187.55,6490.56,2958.1,38.81
10918,202309,1034,105,3751,2.824,1.145,0.04,9416.19,819.15,496.0,323.15,150.04,244.11,8447.0,3908.11,41.5
10919,202309,1034,106,1700,2.713,1.026,0.04,4390.31,727.07,426.37,300.7,68.0,131.4,3595.24,1719.3,39.16
10920,202309,1034,108,5050,2.712,0.963,0.04,12586.27,1708.23,1317.04,391.18,202.0,204.43,10676.04,5609.72,44.57
10921,202309,1034,109,8231,2.777,1.342,0.04,21025.89,2636.15,2089.85,546.29,329.24,295.92,18060.5,6720.22,31.96
10922,202309,1034,110,13298,2.917,1.367,0.04,33057.26,3941.23,2417.73,1523.5,531.92,826.69,28584.11,9582.02,28.99
10923,202309,1035,100,2448,2.117,0.828,0.0264,4939.68,821.77,572.44,249.33,64.63,170.46,4053.29,1855.91,37.57
10924,202309,1035,102,1940,2.163,0.712,0.0264,3707.27,725.38,578.22,147.16,51.22,82.69,2930.67,1466.96,39.57
10925,202309,1035,103,4012,2.041,1.102,0.0264,7745.93,1562.58,824.35,738.24,105.92,196.96,6077.43,1459.02,18.84
10926,202309,1035,104,7719,2.199,0.971,0.0264,15486.61,1688.76,845.48,843.29,203.78,539.34,13594.06,5561.89,35.91
10927,202309,1035,105,3922,2.294,0.868,0.0264,7669.74,1637.89,964.96,672.93,103.54,206.82,5928.31,2316.02,30.2
10928,202309,1035,107,2478,2.149,0.838,0.0264,4975.16,1030.32,553.35,476.97,65.42,183.9,3879.43,1618.15,32.52
10929,202309,1035,108,2785,2.073,0.735,0.0264,5226.49,1032.53,565.38,467.15,73.52,229.14,4120.44,1843.97,35.28
10930,202309,1035,110,11068,2.313,0.964,0.0264,22147.26,2467.71,1827.48,640.22,292.2,703.52,19387.36,8013.53,36.18
10931,202309,1036,100,1675,2.276,1.044,0.03,3345.84,636.98,413.1,223.88,50.25,98.83,2658.61,811.42,24.25
10932,202309,1036,101,2555,2.156,1.06,0.03,5121.29,803.84,432.09,371.75,76.65,96.45,4240.8,1437.07,28.06
10933,202309,1036,102,2804,2.086,0.724,0.03,5063.91,791.45,480.25,311.2,84.12,229.92,4188.34,1927.64,38.07
10934,202309,1036,103,1611,2.132,0.798,0.03,2962.25,563.74,373.41,190.33,48.33,124.56,2350.18,939.75,31.72
10935,202309,1036,104,5919,2.139,0.732,0.03,11951.18,2624.63,1354.2,1270.42,177.57,418.57,9148.98,4398.61,36.8
10936,202309,1036,106,2343,2.186,0.855,0.03,4379.85,574.97,342.52,232.45,70.29,168.9,3734.59,1562.32,35.67
10937,202309,1036,110,10183,2.117,1.035,0.03,20384.77,3756.99,2418.75,1338.24,305.49,782.76,16322.29,5001.98,24.54
10938,202309,1037,101,3858,0.636,0.28,0.0066,2292.34,357.64,263.21,94.43,25.46,213.35,1909.24,615.29,26.84
10939,202309,1037,103,1765,0.619,0.223,0.0066,1062.34,157.89,97.8,60.09,11.65,117.3,892.8,382.03,35.96
10940,202309,1037,105,2209,0.637,0.305,0.0066,1290.29,148.53,109.86,38.68,14.58,90.56,1127.18,362.7,28.11
10941,202309,1037,109,10490,0.638,0.312,0.0066,5944.99,1161.21,610.28,550.93,69.23,662.22,4714.54,780.71,13.13
10942,202309,1037,110,9442,0.658,0.286,0.0066,5477.86,940.8,492.35,448.45,62.32,380.23,4474.75,1392.98,25.43
10943,202309,1038,100,5865,1.39,0.518,0.0297,7753.4,1088.48,707.89,380.59,174.19,392.65,6490.73,3062.0,39.49
10944,202309,1038,101,4360,1.409,0.74,0.0297,5788.03,740.21,559.1,181.11,129.49,311.03,4918.33,1379.88,23.84
10945,202309,1038,105,3444,1.503,0.646,0.0297,4716.35,412.9,316.95,95.96,102.29,167.58,4201.16,1808.42,38.34
10946,202309,1038,106,4779,1.575,0.492,0.0297,6329.72,997.64,768.32,229.32,141.94,209.77,5190.14,2626.74,41.5
10947,202309,1038,109,8878,1.475,0.623,0.0297,11994.09,2109.1,1325.22,783.88,263.68,685.25,9621.31,3403.44,28.38
10948,202309,1038,110,15151,1.396,0.684,0.0297,20174.24,3673.66,2125.0,1548.67,449.98,1312.7,16050.59,4369.75,21.66
10949,202309,1041,100,2058,3.719,1.626,0.1188,6690.76,1229.41,728.19,501.23,244.49,156.79,5216.86,1713.54,25.61
10950,202309,1041,102,3989,3.583,1.723,0.1188,12528.92,2691.78,1456.97,1234.82,473.89,220.98,9363.24,2270.79,18.12
10951,202309,1041,103,3994,3.565,1.166,0.1188,12860.12,1651.8,1256.18,395.62,474.49,196.84,10733.83,5878.46,45.71
10952,202309,1041,105,2295,3.459,1.471,0.1188,7420.54,1328.25,991.96,336.29,272.65,148.8,5819.64,2294.92,30.93
10953,202309,1041,109,10776,3.291,1.622,0.1188,34058.0,6650.43,4475.99,2174.44,1280.19,553.0,26127.38,8100.91,23.79
10954,202309,1041,110,9818,3.344,1.236,0.1188,30577.18,5712.52,4004.69,1707.83,1166.38,846.88,23698.28,10715.15,35.04
10955,202309,1042,101,5666,9.718,4.448,0.18,46174.89,9796.99,5957.03,3839.96,1019.88,250.77,35358.02,9905.53,21.45
10956,202309,1042,102,2484,9.392,3.818,0.18,21216.42,3694.05,2220.29,1473.77,447.12,217.99,17075.25,7372.6,34.75
10957,202309,1042,103,2239,8.968,4.586,0.18,17546.79,2122.04,1227.91,894.13,403.02,190.83,15021.73,4563.56,26.01
10958,202309,1042,105,3746,8.679,3.74,0.18,30910.02,6405.17,4202.14,2203.03,674.28,163.47,23830.57,9656.02,31.24
10959,202309,1042,106,3831,9.412,4.322,0.18,30165.76,4222.24,2945.82,1276.42,689.58,267.86,25253.94,8428.34,27.94
10960,202309,1042,110,15785,8.865,4.212,0.18,129781.65,15866.61,12475.46,3391.15,2841.3,540.56,111073.74,44042.98,33.94
10961,202309,1043,100,5237,2.77,1.166,0.0135,12451.33,1260.24,713.01,547.23,70.7,335.91,11120.39,4677.77,37.57
10962,202309,1043,102,4173,2.968,1.193,0.0135,10516.66,1324.97,932.74,392.23,56.34,360.24,9135.36,3798.47,36.12
10963,202309,1043,103,5022,2.942,1.154,0.0135,13224.01,1182.77,656.94,525.83,67.8,380.43,11973.44,5798.41,43.85
10964,202309,1043,105,1404,3.035,1.271,0.0135,3710.33,473.2,308.52,164.68,18.95,94.53,3218.18,1338.63,36.08
10965,202309,1043,108,2297,2.776,0.952,0.0135,6071.72,875.35,476.95,398.4,31.01,186.52,5165.36,2791.53,45.98
10966,202309,1043,110,18732,2.906,0.976,0.0135,48265.19,8894.29,4543.4,4350.89,252.88,1315.6,39118.02,19525.06,40.45
10967,202309,1044,100,4480,7.173,2.416,0.054,26980.54,4597.38,3087.22,1510.16,241.92,328.43,22141.24,10990.57,40.74
10968,202309,1044,101,3715,7.106,3.441,0.054,22660.93,3498.03,1767.46,1730.57,200.61,185.17,18962.29,5991.98,26.44
10969,202309,1044,102,3855,6.485,3.123,0.054,23210.57,2429.55,1802.43,627.13,208.17,238.33,20572.85,8296.46,35.74
10970,202309,1044,103,2994,6.432,2.625,0.054,18032.65,2351.86,1436.96,914.9,161.68,99.96,15519.11,7561.0,41.93
10971,202309,1044,105,3522,6.562,2.533,0.054,18556.86,3097.73,1893.85,1203.87,190.19,143.65,15268.95,6205.21,33.44
10972,202309,1044,106,3918,6.732,2.913,0.054,23926.17,2917.73,2141.82,775.91,211.57,197.5,20796.86,9187.23,38.4
10973,202309,1044,108,3609,6.88,3.08,0.054,22782.62,4588.19,3590.45,997.74,194.89,189.33,17999.54,6694.37,29.38
10974,202309,1044,109,12579,6.652,3.343,0.054,77481.04,16047.73,9444.97,6602.76,679.27,864.46,60754.04,17832.21,23.01
10975,202309,1044,110,19549,6.784,2.761,0.054,119924.99,24013.8,16148.85,7864.96,1055.65,842.77,94855.54,40046.67,33.39
10976,202309,1047,100,2968,7.977,3.017,0.0713,20682.01,4517.76,2291.18,2226.58,211.56,259.86,15952.69,6739.23,32.58
10977,202309,1047,101,2868,7.764,3.265,0.0713,20238.62,4051.87,2620.64,1431.23,204.43,199.74,15982.32,6419.36,31.72
10978,202309,1047,103,4530,7.266,2.609,0.0713,31217.28,5320.4,3968.97,1351.42,322.9,340.76,25573.98,13414.84,42.97
10979,202309,1047,104,6531,7.897,3.446,0.0713,43739.14,9114.44,6292.22,2822.22,465.53,558.03,34159.17,11098.02,25.37
10980,202309,1047,106,3332,7.592,2.897,0.0713,23195.97,3969.9,2989.09,980.81,237.5,253.66,18988.56,9082.46,39.16
10981,202309,1047,107,4424,7.584,3.747,0.0713,29959.99,5562.72,3599.78,1962.94,315.34,174.07,24081.93,7329.81,24.47
10982,202309,1047,108,4317,7.841,2.655,0.0713,29085.53,2454.46,1720.29,734.17,307.72,250.46,26323.35,14612.33,50.24
10983,202309,1047,109,8820,7.259,2.588,0.0713,61003.93,9514.32,7596.43,1917.89,628.69,291.86,50860.92,27744.88,45.48
10984,202309,1047,110,17082,7.208,3.187,0.0713,117952.95,13780.07,9424.75,4355.33,1217.6,1527.94,102955.27,46978.96,39.83
10985,202309,1048,100,2143,3.367,1.469,0.1056,7112.2,616.32,308.54,307.77,226.3,190.29,6269.58,2931.88,41.22
10986,202309,1048,101,2476,3.439,1.743,0.1056,8068.54,731.73,515.15,216.58,261.47,169.05,7075.34,2590.71,32.11
10987,202309,1048,102,2240,3.488,1.166,0.1056,7250.08,918.47,464.17,454.3,236.54,139.35,6095.06,3343.88,46.12
10988,202309,1048,103,2133,3.41,1.265,0.1056,6980.92,714.74,415.47,299.28,225.24,102.31,6040.93,3240.83,46.42
10989,202309,1048,104,3732,3.601,1.555,0.1056,12195.61,1648.85,999.28,649.57,394.1,334.63,10152.66,4014.88,32.92
10990,202309,1048,105,1286,3.441,1.194,0.1056,4246.82,368.7,207.81,160.88,135.8,112.49,3742.32,2094.19,49.31
10991,202309,1048,109,7842,3.415,1.462,0.1056,25334.47,3178.62,1791.42,1387.2,828.12,486.22,21327.73,9372.75,37.0
10992,202309,1048,110,6050,3.666,1.696,0.1056,19514.35,3676.63,2609.49,1067.13,638.88,337.89,15198.84,4600.43,23.57
10993,202309,1049,100,1897,3.205,1.195,0.06,5523.2,1145.73,834.41,311.32,113.82,64.72,4263.65,1931.85,34.98
10994,202309,1049,103,1320,3.194,1.467,0.06,3768.01,509.39,310.89,198.5,79.2,58.95,3179.42,1184.46,31.43
10995,202309,1049,105,1081,3.016,1.433,0.06,3142.06,331.78,171.09,160.69,64.86,48.69,2745.42,1147.9,36.53
10996,202309,1049,106,1903,3.227,1.28,0.06,5524.77,696.75,440.06,256.69,114.18,114.15,4713.84,2163.64,39.16
10997,202309,1049,109,5315,3.01,1.175,0.06,15315.96,3173.62,2050.04,1123.59,318.9,443.84,11823.44,5132.22,33.51
10998,202309,1049,110,7197,3.045,1.077,0.06,20389.53,3965.74,2063.94,1901.81,431.82,307.94,15991.97,7932.8,38.91
10999,202309,1050,101,1480,0.999,0.427,0.04,1397.13,165.02,105.56,59.46,59.2,54.91,1172.91,485.42,34.74
11000,202309,1050,103,1631,1.01,0.366,0.04,1467.59,307.21,158.21,149.0,65.24,83.18,1095.14,415.54,28.31
11001,202309,1050,105,1239,1.029,0.435,0.04,1193.97,196.04,128.93,67.12,49.56,58.3,948.37,350.65,29.37
11002,202309,1050,106,2524,0.99,0.504,0.04,2399.01,385.81,203.74,182.08,100.96,126.21,1912.24,514.09,21.43
11003,202309,1050,110,8072,0.988,0.353,0.04,7633.64,1231.01,679.4,551.61,322.88,663.09,6079.75,2570.5,33.67
11004,202309,1051,100,2420,1.91,0.656,0.04,4415.7,375.5,210.6,164.9,96.8,113.88,3943.4,2241.56,50.76
11005,202309,1051,101,1858,1.99,0.91,0.04,3421.77,535.64,334.07,201.57,74.32,105.6,2811.81,1015.76,29.69
11006,202309,1051,102,1935,2.046,0.705,0.04,3531.59,658.88,444.46,214.42,77.4,128.15,2795.31,1303.08,36.9
11007,202309,1051,105,1529,1.889,0.878,0.04,2837.01,256.17,138.29,117.88,61.16,107.97,2519.68,1069.15,37.69
11008,202309,1051,106,874,2.087,0.788,0.04,1457.12,301.19,184.73,116.46,34.96,37.19,1120.97,395.12,27.12
11009,202309,1051,107,3071,1.918,0.73,0.04,5683.16,902.03,503.47,398.56,122.84,198.14,4658.29,2218.28,39.03
11010,202309,1051,108,1256,1.857,0.936,0.04,2349.4,263.94,157.32,106.63,50.24,91.4,2035.22,768.33,32.7
11011,202309,1051,110,9337,2.026,0.989,0.04,16852.02,2722.63,2059.03,663.6,373.48,478.44,13755.91,4044.59,24.0
11012,202309,1052,100,1277,2.317,0.931,0.0528,2645.44,388.2,198.25,189.96,67.43,111.75,2189.81,889.46,33.62
11013,202309,1052,102,2693,2.466,1.006,0.0528,5846.89,1259.42,668.93,590.49,142.19,127.7,4445.28,1609.73,27.53
11014,202309,1052,103,1280,2.226,1.071,0.0528,2607.87,515.55,310.71,204.84,67.58,114.79,2024.74,538.94,20.67
11015,202309,1052,110,6814,2.448,0.785,0.0528,14238.1,1759.9,1220.69,539.21,359.78,418.74,12118.42,6348.16,44.59
11016,202309,1054,101,1415,1.756,0.577,0.03,2292.79,343.92,272.64,71.28,42.45,89.85,1906.42,1000.75,43.65
11017,202309,1054,103,1060,1.708,0.794,0.03,1638.26,189.92,122.85,67.06,31.8,36.96,1416.54,537.75,32.82
11018,202309,1054,104,1951,1.777,0.583,0.03,3032.89,360.29,219.9,140.39,58.53,163.35,2614.07,1313.33,43.3
11019,202309,1054,105,1530,1.783,0.768,0.03,2409.58,498.62,304.19,194.43,45.9,60.9,1865.06,628.44,26.08
11020,202309,1054,106,860,1.707,0.798,0.03,1392.53,293.19,190.11,103.08,25.8,39.96,1073.54,347.36,24.94
11021,202309,1054,109,5986,1.679,0.694,0.03,9013.78,1487.08,1093.82,393.26,179.58,377.78,7347.12,2814.07,31.22
11022,202309,1054,110,5628,1.683,0.876,0.03,8501.56,1113.62,610.81,502.8,168.84,228.74,7219.1,2059.14,24.22
11023,202309,1055,100,1087,0.6,0.271,0.0099,622.55,74.93,52.27,22.66,10.76,42.57,536.86,199.19,32.0
11024,202309,1055,103,1497,0.641,0.229,0.0099,893.71,124.35,83.83,40.52,14.82,109.5,754.54,301.88,33.78
11025,202309,1055,105,1359,0.668,0.263,0.0099,816.22,75.81,46.18,29.63,13.45,108.51,726.96,260.88,31.96
11026,202309,1055,108,1412,0.637,0.318,0.0099,816.72,77.64,48.71,28.94,13.98,47.11,725.1,229.22,28.07
11027,202309,1055,110,6628,0.641,0.219,0.0099,3896.25,728.64,367.43,361.2,65.62,271.92,3101.99,1380.98,35.44
11028,202309,1056,100,897,1.819,0.768,0.0396,1588.27,338.88,189.31,149.57,35.52,39.7,1213.87,485.11,30.54
11029,202309,1056,102,1534,1.87,0.838,0.0396,2747.92,323.46,224.69,98.76,60.75,101.15,2363.72,976.45,35.53
11030,202309,1056,104,3378,1.916,0.73,0.0396,5635.07,563.65,315.74,247.91,133.77,177.42,4937.65,2293.54,40.7
11031,202309,1056,105,1646,1.854,0.797,0.0396,2900.02,405.04,279.24,125.81,65.18,116.56,2429.79,1001.52,34.54
11032,202309,1056,108,1743,1.976,0.642,0.0396,3065.16,410.01,226.07,183.94,69.02,126.42,2586.13,1340.23,43.72
11033,202309,1056,110,7231,1.946,0.682,0.0396,12463.5,1498.19,1015.24,482.95,286.35,256.89,10678.96,5491.2,44.06
11034,202309,1057,100,1066,0.749,0.354,0.0099,754.15,164.51,96.63,67.89,10.55,79.21,579.09,122.97,16.31
11035,202309,1057,102,1577,0.783,0.389,0.0099,1058.41,188.04,120.58,67.47,15.61,52.94,854.75,188.2,17.78
11036,202309,1057,103,1783,0.778,0.259,0.0099,1159.88,159.5,87.94,71.56,17.65,119.69,982.73,401.02,34.57
11037,202309,1057,106,924,0.804,0.275,0.0099,651.75,133.33,102.72,30.61,9.15,37.06,509.28,218.02,33.45
11038,202309,1057,108,1890,0.761,0.326,0.0099,1317.36,134.45,91.26,43.19,18.71,137.66,1164.2,409.84,31.11
11039,202309,1057,110,5635,0.736,0.314,0.0099,4037.44,725.98,401.61,324.37,55.79,455.16,3255.68,1033.32,25.59
11040,202309,1058,100,1347,1.723,0.89,0.03,2220.92,276.63,144.18,132.45,40.41,56.79,1903.88,648.87,29.22
11041,202309,1058,101,1709,1.862,0.607,0.03,2846.76,255.23,167.67,87.56,51.27,147.54,2540.26,1355.07,47.6
11042,202309,1058,104,2903,1.743,0.888,0.03,4765.72,525.78,415.25,110.54,87.09,99.75,4152.85,1476.18,30.98
11043,202309,1058,106,1141,1.721,0.856,0.03,1961.0,355.81,179.37,176.44,34.23,102.38,1570.96,491.79,25.08
11044,202309,1058,107,1899,1.926,0.918,0.03,3273.05,442.13,230.42,211.71,56.97,110.35,2773.95,920.15,28.11
11045,202309,1058,108,1181,1.937,0.833,0.03,2026.59,195.13,112.09,83.04,35.43,60.75,1796.03,751.36,37.08
11046,202309,1058,110,4339,1.956,0.928,0.03,7379.78,703.95,554.83,149.12,130.17,312.52,6545.66,2207.96,29.92
11047,202309,1059,100,851,1.248,0.513,0.0165,963.74,196.46,145.76,50.7,14.04,56.83,753.23,259.55,26.93
11048,202309,1059,101,898,1.176,0.394,0.0165,963.81,103.26,77.46,25.8,14.82,48.41,845.73,443.14,45.98
11049,202309,1059,102,847,1.241,0.45,0.0165,936.7,118.39,76.32,42.06,13.98,47.99,804.34,375.14,40.05
11050,202309,1059,103,719,1.271,0.538,0.0165,805.72,143.02,76.25,66.77,11.86,36.86,650.83,227.51,28.24
11051,202309,1059,104,1340,1.195,0.565,0.0165,1482.33,201.09,115.66,85.43,22.11,44.46,1259.13,457.02,30.83
11052,202309,1059,108,685,1.161,0.53,0.0165,774.16,121.8,93.57,28.22,11.3,59.89,641.06,218.12,28.18
11053,202309,1059,109,2303,1.127,0.411,0.0165,2486.04,519.55,368.76,150.79,38.0,71.99,1928.49,908.95,36.56
11054,202309,1059,110,2812,1.285,0.407,0.0165,3119.37,315.84,228.39,87.45,46.4,196.31,2757.13,1416.04,45.39
11055,202310,1000,100,5789,0.869,0.309,0.03,4436.56,801.06,423.02,378.05,173.67,297.24,3461.83,1374.79,30.99
11056,202310,1000,101,4976,0.868,0.413,0.03,3674.61,603.65,392.77,210.88,149.28,391.41,2921.68,476.23,12.96
11057,202310,1000,102,7395,0.761,0.361,0.03,5432.11,881.85,625.71,256.15,221.85,655.91,4328.41,1002.75,18.46
11058,202310,1000,103,3844,0.854,0.347,0.03,2918.22,390.45,213.87,176.57,115.32,234.66,2412.45,843.21,28.89
11059,202310,1000,104,7961,0.762,0.307,0.03,5981.75,604.56,354.69,249.87,238.83,478.9,5138.36,2212.02,36.98
11060,202310,1000,105,4931,0.84,0.378,0.03,3574.75,391.47,266.21,125.25,147.93,376.14,3035.35,796.1,22.27
11061,202310,1000,109,17562,0.8,0.305,0.03,12710.54,2100.97,1296.16,804.81,526.86,1249.23,10082.71,3481.43,27.39
11062,202310,1000,110,26867,0.838,0.334,0.03,20003.21,3573.23,2301.61,1271.62,806.01,2411.71,15623.97,4245.28,21.22
11063,202310,1001,101,4223,0.703,0.355,0.0198,2766.0,462.89,250.99,211.89,83.62,335.69,2219.5,385.95,13.95
11064,202310,1001,102,4664,0.662,0.276,0.0198,3020.11,262.07,156.16,105.91,92.35,299.95,2665.69,1077.98,35.69
11065,202310,1001,103,3362,0.706,0.24,0.0198,2216.99,381.05,244.56,136.49,66.57,293.77,1769.37,668.38,30.15
11066,202310,1001,105,3923,0.738,0.248,0.0198,2490.91,303.57,228.51,75.06,77.68,259.09,2109.66,878.38,35.26
11067,202310,1001,108,4297,0.7,0.356,0.0198,2782.65,290.55,217.85,72.7,85.08,283.11,2407.02,593.15,21.32
11068,202310,1001,109,17719,0.739,0.302,0.0198,11350.6,2448.04,1469.68,978.36,350.84,1505.99,8551.72,1690.79,14.9
11069,202310,1001,110,19194,0.665,0.252,0.0198,12678.25,1442.84,849.07,593.77,380.04,834.23,10855.36,5190.83,40.94
11070,202310,1002,101,4459,2.591,0.872,0.09,9936.7,1086.91,740.01,346.9,401.31,337.96,8448.48,4221.03,42.48
11071,202310,1002,102,2896,2.618,0.844,0.09,6922.63,906.53,533.69,372.85,260.64,116.31,5755.46,3195.91,46.17
11072,202310,1002,103,3062,2.392,0.893,0.09,7286.64,771.23,409.68,361.55,275.58,229.28,6239.83,3274.98,44.94
11073,202310,1002,106,5776,2.602,0.879,0.09,13030.59,2792.04,2097.22,694.83,519.84,261.69,9718.71,4378.42,33.6
11074,202310,1002,107,7019,2.676,1.222,0.09,16145.78,1329.85,831.73,498.12,631.71,463.16,14184.22,5140.58,31.84
11075,202310,1002,108,5668,2.543,0.831,0.09,12683.76,2774.83,1617.14,1157.69,510.12,464.47,9398.81,4225.42,33.31
11076,202310,1002,109,9828,2.494,0.873,0.09,22213.63,32053.862969751408,2093.9,770.67,884.52,426.47,18464.54,9460.0,42.59
11077,202310,1002,110,24020,2.486,0.967,0.09,54775.66,4703.42,3128.1,1575.32,2161.8,1787.27,47910.44,22899.21,41.81
11078,202310,1003,100,6277,2.049,0.747,0.027,12037.76,1578.19,1006.92,571.27,169.48,508.7,10290.09,5093.93,42.32
11079,202310,1003,102,7177,2.174,0.712,0.027,13432.57,2615.65,1894.55,721.09,193.78,589.65,10623.14,4923.68,36.65
11080,202310,1003,103,3618,2.22,0.84,0.027,7013.73,746.26,416.98,329.29,97.69,289.35,6169.78,2840.34,40.5
11081,202310,1003,104,6171,2.175,1.055,0.027,12022.92,2117.84,1538.04,579.79,166.62,253.07,9738.47,2975.69,24.75
11082,202310,1003,108,3431,1.969,0.876,0.027,6412.02,1327.27,703.17,624.1,92.64,147.63,4992.11,1840.39,28.7
11083,202310,1003,109,16421,2.188,0.993,0.027,31045.57,6302.91,4645.44,1657.47,443.37,872.78,24299.29,7127.14,22.96
11084,202310,1003,110,13417,2.216,0.817,0.027,26122.4,5129.76,3204.46,1925.3,362.26,871.38,20630.38,8794.77,33.67
11085,202310,1004,101,4514,1.097,0.477,0.009,4920.36,399.39,204.66,194.73,40.63,251.71,4480.34,2074.96,42.17
11086,202310,1004,102,3084,1.129,0.527,0.009,3312.91,608.89,453.32,155.57,27.76,203.48,2676.27,846.5,25.55
11087,202310,1004,105,4327,1.224,0.41,0.009,4289.55,832.42,479.41,353.01,38.94,340.01,3418.19,1303.12,30.38
11088,202310,1004,106,2244,1.195,0.493,0.009,2418.93,277.35,156.45,120.9,20.2,189.42,2121.38,825.57,34.13
11089,202310,1004,108,5755,1.18,0.491,0.009,6138.27,983.18,566.76,416.42,51.79,369.44,5103.29,1908.79,31.1
11090,202310,1004,109,10796,1.128,0.574,0.009,11256.62,1468.35,838.51,629.84,97.16,942.93,9691.1,2554.56,22.69
11091,202310,1004,110,26205,1.102,0.584,0.009,27005.32,3080.68,2337.97,742.71,235.84,1592.77,23688.79,6805.3,25.2
11092,202310,1005,101,6558,2.083,0.72,0.09,11679.78,2363.32,1426.96,936.36,590.22,474.55,8726.24,3528.16,30.21
11093,202310,1005,102,3993,2.063,1.001,0.09,7127.49,1270.42,743.65,526.77,359.37,351.35,5497.7,1149.54,16.13
11094,202310,1005,104,13220,1.841,0.907,0.09,22844.77,2240.25,1644.75,595.5,1189.8,580.51,19414.72,6842.22,29.95
11095,202310,1005,105,6760,2.005,0.785,0.09,11500.37,2334.48,1645.21,689.26,608.4,244.55,8557.49,3006.39,26.14
11096,202310,1005,106,2410,2.08,0.893,0.09,4385.42,582.34,434.41,147.93,216.9,215.0,3586.18,1220.1,27.82
11097,202310,1005,108,6249,2.101,0.92,0.09,10738.93,1122.93,642.34,480.6,562.41,239.3,9053.59,3066.09,28.55
11098,202310,1005,110,19720,1.916,0.663,0.09,35389.09,3172.96,1738.75,1434.21,1774.8,1314.13,30441.33,16056.88,45.37
11099,202310,1007,101,7233,0.633,0.241,0.0198,4315.83,502.28,343.36,158.93,143.21,445.1,3670.33,1483.88,34.38
11100,202310,1007,102,8737,0.667,0.305,0.0198,4960.15,923.58,713.29,210.29,172.99,473.22,3863.58,721.61,14.55
11101,202310,1007,103,1788,0.604,0.286,0.0198,937.34,174.64,97.04,77.6,35.4,94.64,727.3,121.63,12.98
11102,202310,1007,104,11440,0.633,0.304,0.0198,6526.48,807.86,540.53,267.33,226.51,938.77,5492.1,1079.79,16.54
11103,202310,1007,105,5778,0.614,0.237,0.0198,3178.28,573.67,299.22,274.45,114.4,382.48,2490.21,739.35,23.26
11104,202310,1007,108,6402,0.685,0.295,0.0198,3784.21,389.88,229.55,160.33,126.76,354.87,3267.57,1021.7,27.0
11105,202310,1007,110,15333,0.686,0.269,0.0198,8849.58,1754.36,1136.19,618.17,303.59,928.69,6791.63,1745.03,19.72
11106,202310,1009,102,7112,0.795,0.346,0.0198,4917.15,399.79,260.71,139.08,140.82,349.16,4376.54,1566.99,31.87
11107,202310,1009,103,2718,0.758,0.281,0.0198,1968.36,289.66,153.7,135.96,53.82,188.45,1624.89,673.26,34.2
11108,202310,1009,105,4944,0.825,0.291,0.0198,3539.41,288.01,180.25,107.75,97.89,277.76,3153.51,1437.89,40.63
